open,high,low,close,volume,marketCap
3.22354051,3.66278779,2.93830706,3.38538175,18.33628640998909,1.3767447724872748
3.39002648,3.73355136,3.19623456,3.46611077,17.95493967085241,1.371704587644296
3.46106454,3.5135707,2.59712418,3.10808978,18.23287418435582,1.375390381217267
3.10368771,3.84441586,3.08003501,3.61339822,18.112587646432008,1.3738034629148923
3.62838265,3.62882465,3.2749211,3.51378151,17.87586552549709,1.370643561231438
3.51603553,3.54286624,3.18197394,3.27816427,17.897835054779602,1.3709389093387507
3.28039932,3.4359218,2.9851908,3.25016139,17.62951800184082,1.367301970086423
3.24893408,3.70323219,3.24893408,3.44705468,18.035541764178035,1.372780420498675
3.43486962,3.96537224,3.31974552,3.8181391,18.26294760532561,1.3757851921175257
3.82213112,4.14791988,3.65576095,3.79551495,18.07256497653146,1.3732726742108394
3.79204335,4.03144938,3.60902285,3.64186566,17.612072631390273,1.3670632317621452
3.63557521,3.73700272,3.34408399,3.72357809,17.65922597383188,1.3677078761073012
3.72166979,3.73432626,2.98269599,2.9905359,17.595937794296553,1.3668421778822482
2.98991993,3.49714626,2.5409861,3.34622852,17.964365135724588,1.3718306894487144
3.34103533,3.59730162,3.31576248,3.50411155,17.144297500258563,1.3605550089214262
3.50710975,3.79304897,3.48949442,3.63441116,17.30433890046767,1.362805169973241
3.63464538,3.97435677,3.45130995,3.69998081,18.198236441731517,1.37493468937477
3.69895927,4.09691637,3.68263202,4.04734996,18.182721185912293,1.3747302375455905
4.04863024,4.04863024,3.53160203,3.69058715,17.376417751946473,1.3638105332820438
3.68637,3.9434911,3.60988056,3.82207194,17.262653672392478,1.3622214680824596
3.86158092,3.89260163,3.63938585,3.83467598,17.600907471690544,1.366910290140838
3.83768176,4.31197598,3.77410389,4.22427558,17.792912954836943,1.3695244865872234
4.23731385,4.78701008,4.17049821,4.26414404,18.177031733118262,1.3746552130246317
4.26125135,4.61160184,4.11825506,4.61160184,17.48830203274651,1.3653613385977978
4.6137412,5.40364154,4.48011942,5.2675076,18.40816234270735,1.3776807999087046
5.24659151,5.78078094,5.07273844,5.71598986,17.715184181099236,1.3684702468563124
5.7317481,6.53101104,5.60323641,6.42606479,18.499949144327363,1.3788698317824757
6.43536976,7.12711657,6.42644747,6.6817203,18.346949787734587,1.3768839147715777
6.68730089,6.79913067,5.71382828,6.11080668,18.444060246400603,1.378146668041505
6.11764462,6.87151352,5.76859219,6.70046276,18.473757929699165,1.378531259077955
6.70244728,8.05593329,6.4889284,7.8832496,18.860574729479993,1.383474538465688
7.8697953,8.46778443,7.57021459,7.81679279,18.61161406028743,1.380306958555875
7.8185524,9.07260413,7.61384712,9.07221406,18.608652165493126,1.3802689713245901
9.08035651,9.70700402,8.76131606,9.21535212,17.79706053145107,1.3695805866420534
9.21479001,9.92445233,9.07901215,9.24701198,18.331681916855146,1.3766846605300567
9.23603303,9.49903879,8.68300856,8.73245491,18.330952611084808,1.3766751377507889
8.74298943,9.2203002,8.5597149,8.73889575,18.3534765259064,1.3769690322740225
8.72426582,9.31063831,7.84047064,8.8617388,18.514668555176264,1.3790598591991294
8.86074792,8.98036803,7.98355724,8.29786719,18.086957602384242,1.373463712707011
8.29868913,8.43329825,7.54439928,8.22257719,18.3147487169019,1.3764634421763673
8.23287085,9.27917537,8.23287085,8.98045215,18.163292108686157,1.374473919082576
8.97997007,11.68057695,8.5569807,11.46565287,19.38070396379182,1.3899348686963144
11.47808705,11.78673714,9.81585439,10.00266398,18.759042700926827,1.3821887558539696
9.98755024,11.64028854,9.88704665,11.08551283,18.740895593427567,1.3819580736126624
11.07303597,14.5456406,9.25590402,14.45478487,20.1683772811196,1.399336054920635
14.42162567,15.74337116,11.59989436,15.20153822,20.000180647672636,1.3973656080555314
15.2138421,18.14662172,14.86179947,17.30270709,19.74360845065725,1.3943215996475966
17.23018337,17.69544462,13.79591349,13.81601413,19.71405158596115,1.393967916579599
13.86589069,15.48370533,13.12014142,13.58794089,19.48431272498641,1.3911971627910336
13.60157446,14.6120646,13.0572728,13.20116764,19.327490435590484,1.3892834340331064
13.20776666,13.77901631,11.48998276,13.08924694,19.520935772617307,1.3916414455042718
13.10843535,15.51605721,13.05738542,14.95558764,19.5405706957972,1.3918792338249504
14.96684488,15.22412493,13.46074941,13.95892139,19.00037840590526,1.385231595001554
